SPDP;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank
SP;Jungle Dance;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Jungle Dance;expert;Lv;992020;AAA;FC;657;1
SP;JUST BELIEVE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;JUST BELIEVE;basic;Lv;0;NONE;Noplay;0;NONE
SP;JUST BELIEVE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;JUST BELIEVE;expert;Lv;999230;AAA;PFC;920;EX
SP;KEEP ON MOVIN';beginner;Lv;999940;AAA;PFC;0;NONE
SP;KEEP ON MOVIN';basic;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN';difficult;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN';expert;Lv;997540;AAA;GFC;536;EX
SP;KEEP ON MOVIN' ～DMX MIX～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' ～DMX MIX～;basic;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' ～DMX MIX～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' ～DMX MIX～;expert;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);expert;Lv;997530;AAA;GFC;920;EX
SP;KHAMEN BREAK;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KHAMEN BREAK;basic;Lv;0;NONE;Noplay;0;NONE
SP;KHAMEN BREAK;difficult;Lv;0;NONE;Noplay;0;NONE
SP;KHAMEN BREAK;expert;Lv;0;NONE;Noplay;0;NONE
SP;Kill The Night;expert;Lv;986760;AA+;FC;609;1
SP;Kill The Night;challenge;Lv;972250;AA+;Clear;657;1
SP;Kilonova;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Kilonova;basic;Lv;0;NONE;Noplay;0;NONE
SP;Kilonova;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Kilonova;expert;Lv;930010;AA;Clear;0;NONE
SP;KIMONO♥PRINCESS;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KIMONO♥PRINCESS;basic;Lv;0;NONE;Noplay;0;NONE
SP;KIMONO♥PRINCESS;difficult;Lv;0;NONE;Noplay;0;NONE
SP;KIMONO♥PRINCESS;expert;Lv;0;NONE;Noplay;0;NONE
SP;KING;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KING;basic;Lv;0;NONE;Noplay;0;NONE
SP;KING;difficult;Lv;994510;AAA;GFC;0;NONE
SP;KING;expert;Lv;975640;AA+;Clear;657;1
SP;KISS KISS KISS;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS;basic;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS;difficult;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS;expert;Lv;951140;AA+;FC;0;NONE
SP;KISS KISS KISS 秋葉工房 MIX;beginner;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS 秋葉工房 MIX;basic;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS 秋葉工房 MIX;difficult;Lv;0;NONE;Noplay;0;NONE
SP;KISS KISS KISS 秋葉工房 MIX;expert;Lv;0;NONE;Noplay;0;NONE
SP;Kiss me all night long;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Kiss me all night long;basic;Lv;0;NONE;Noplay;0;NONE
SP;Kiss me all night long;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Kiss me all night long;expert;Lv;0;NONE;Noplay;0;NONE
SP;LA BAMBA;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LA BAMBA;basic;Lv;0;NONE;Noplay;0;NONE
SP;LA BAMBA;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LA BAMBA;expert;Lv;0;NONE;Noplay;0;NONE
SP;La Bamba;beginner;Lv;0;NONE;Noplay;0;NONE
SP;La Bamba;basic;Lv;0;NONE;Noplay;0;NONE
SP;La Bamba;difficult;Lv;0;NONE;Noplay;0;NONE
SP;La Bamba;expert;Lv;0;NONE;Noplay;0;NONE
SP;Lachryma《Re:Queen’M》;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Lachryma《Re:Queen’M》;basic;Lv;0;NONE;Noplay;0;NONE
SP;Lachryma《Re:Queen’M》;difficult;Lv;989250;AA+;GFC;885;9
SP;Lachryma《Re:Queen’M》;expert;Lv;857690;A+;Clear;689;1
SP;Lachryma《Re:Queen’M》;challenge;Lv;343690;E;Noplay;0;NONE
SP;La libertad;beginner;Lv;0;NONE;Noplay;0;NONE
SP;La libertad;basic;Lv;0;NONE;Noplay;0;NONE
SP;La libertad;difficult;Lv;0;NONE;Noplay;0;NONE
SP;La libertad;expert;Lv;0;NONE;Noplay;0;NONE
SP;La libertad;challenge;Lv;843400;A;Clear;0;NONE
SP;L'amour et la liberté(Darwin & DJ Silver remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(Darwin & DJ Silver remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(Darwin & DJ Silver remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(Darwin & DJ Silver remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(DDR Ver.);beginner;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(DDR Ver.);basic;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(DDR Ver.);difficult;Lv;0;NONE;Noplay;0;NONE
SP;L'amour et la liberté(DDR Ver.);expert;Lv;0;NONE;Noplay;0;NONE
SP;La receta;beginner;Lv;0;NONE;Noplay;0;NONE
SP;La receta;basic;Lv;0;NONE;Noplay;0;NONE
SP;La receta;difficult;Lv;0;NONE;Noplay;0;NONE
SP;La receta;expert;Lv;0;NONE;Noplay;0;NONE
SP;La receta;challenge;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita;beginner;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita;basic;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita;difficult;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita;expert;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita Virtual;beginner;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita Virtual;basic;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita Virtual;difficult;Lv;0;NONE;Noplay;0;NONE
SP;La Señorita Virtual;expert;Lv;0;NONE;Noplay;0;NONE
SP;Last Card;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Last Card;basic;Lv;0;NONE;Noplay;0;NONE
SP;Last Card;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Last Card;expert;Lv;870570;A+;Clear;0;NONE
SP;Last Summer;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Last Summer;basic;Lv;0;NONE;Noplay;0;NONE
SP;Last Summer;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Last Summer;expert;Lv;0;NONE;Noplay;0;NONE
SP;Last Twilight;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Last Twilight;basic;Lv;0;NONE;Noplay;0;NONE
SP;Last Twilight;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Last Twilight;expert;Lv;910430;AA;Clear;0;NONE
SP;LEADING CYBER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LEADING CYBER;basic;Lv;0;NONE;Noplay;0;NONE
SP;LEADING CYBER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LEADING CYBER;expert;Lv;931310;AA;Clear;0;NONE
SP;Leaving…;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Leaving…;basic;Lv;0;NONE;Noplay;0;NONE
SP;Leaving…;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Leaving…;expert;Lv;0;NONE;Noplay;0;NONE
SP;Leaving…;challenge;Lv;995170;AAA;FC;872;EX
SP;Let Me Know;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Know;basic;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Know;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Know;expert;Lv;294410;E;Noplay;0;NONE
SP;Let Me Show You;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Show You;basic;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Show You;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Let Me Show You;expert;Lv;994430;AAA;FC;960;EX
SP;Let's DANCE aROUND!!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Let's DANCE aROUND!!;basic;Lv;0;NONE;Noplay;0;NONE
SP;Let's DANCE aROUND!!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Let's DANCE aROUND!!;expert;Lv;793630;A-;Clear;0;NONE
SP;Let's DANCE aROUND!!;challenge;Lv;682280;C+;Clear;0;NONE
SP;Let's Get Away;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Let's Get Away;basic;Lv;0;NONE;Noplay;0;NONE
SP;Let's Get Away;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Let's Get Away;expert;Lv;0;NONE;Noplay;0;NONE
SP;Let the beat hit em!(CLASSIC R&B STYLE);beginner;Lv;0;NONE;Noplay;0;NONE
SP;Let the beat hit em!(CLASSIC R&B STYLE);basic;Lv;0;NONE;Noplay;0;NONE
SP;Let the beat hit em!(CLASSIC R&B STYLE);difficult;Lv;0;NONE;Noplay;0;NONE
SP;Let the beat hit em!(CLASSIC R&B STYLE);expert;Lv;0;NONE;Noplay;0;NONE
SP;LEVEL UP;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LEVEL UP;basic;Lv;0;NONE;Noplay;0;NONE
SP;LEVEL UP;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LEVEL UP;expert;Lv;981570;AA+;FC;0;NONE
SP;Lichtsäule;expert;Lv;979730;AA+;GFC;977;9
SP;Life is beautiful;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Life is beautiful;basic;Lv;0;NONE;Noplay;0;NONE
SP;Life is beautiful;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Life is beautiful;expert;Lv;994220;AAA;GFC;992;EX
SP;Lift You Up;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Lift You Up;basic;Lv;0;NONE;Noplay;0;NONE
SP;Lift You Up;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Lift You Up;expert;Lv;0;NONE;Noplay;0;NONE
SP;Lightspeed;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Lightspeed;basic;Lv;0;NONE;Noplay;0;NONE
SP;Lightspeed;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Lightspeed;expert;Lv;969990;AA+;Clear;0;NONE
SP;Lightspeed;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Like A Star;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Like A Star;basic;Lv;0;NONE;Noplay;0;NONE
SP;Like A Star;difficult;Lv;776560;B+;Clear;0;NONE
SP;Like A Star;expert;Lv;982230;AA+;Life4;0;NONE
SP;LIKE A VAMPIRE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LIKE A VAMPIRE;basic;Lv;0;NONE;Noplay;0;NONE
SP;LIKE A VAMPIRE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LIKE A VAMPIRE;expert;Lv;960070;AA+;Life4;0;NONE
SP;little steps;beginner;Lv;0;NONE;Noplay;0;NONE
SP;little steps;basic;Lv;0;NONE;Noplay;0;NONE
SP;little steps;difficult;Lv;0;NONE;Noplay;0;NONE
SP;little steps;expert;Lv;993510;AAA;GFC;960;EX
SP;LOGICAL DASH;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOGICAL DASH;basic;Lv;0;NONE;Noplay;0;NONE
SP;LOGICAL DASH;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOGICAL DASH;expert;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.A;beginner;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.A;basic;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.A;difficult;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.A;expert;Lv;849230;A;Clear;0;NONE
SP;London EVOLVED ver.A;challenge;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.B;beginner;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.B;basic;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.B;difficult;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.B;expert;Lv;822300;A;Clear;0;NONE
SP;London EVOLVED ver.B;challenge;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.C;beginner;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.C;basic;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.C;difficult;Lv;0;NONE;Noplay;0;NONE
SP;London EVOLVED ver.C;expert;Lv;952040;AA+;Clear;0;NONE
SP;London EVOLVED ver.C;challenge;Lv;0;NONE;Noplay;0;NONE
SP;Look at the Sky;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Look at the Sky;basic;Lv;0;NONE;Noplay;0;NONE
SP;Look at the Sky;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Look at the Sky;expert;Lv;976140;AA+;FC;0;NONE
SP;Lose Your Sense;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Lose Your Sense;basic;Lv;0;NONE;Noplay;0;NONE
SP;Lose Your Sense;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Lose Your Sense;expert;Lv;0;NONE;Noplay;0;NONE
SP;Love Again;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Love Again;basic;Lv;0;NONE;Noplay;0;NONE
SP;Love Again;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Love Again;expert;Lv;0;NONE;Noplay;0;NONE
SP;LOVE AGAIN TONIGHT～For Melissa MIX～;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE AGAIN TONIGHT～For Melissa MIX～;basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE AGAIN TONIGHT～For Melissa MIX～;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE AGAIN TONIGHT～For Melissa MIX～;expert;Lv;0;NONE;Noplay;0;NONE
SP;LOVE EAST;expert;Lv;748360;E;Noplay;0;NONE
SP;LOVE IS ORANGE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS ORANGE;basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS ORANGE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS ORANGE;expert;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS ORANGE;challenge;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS THE POWER -Re:born-;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS THE POWER -Re:born-;basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS THE POWER -Re:born-;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE IS THE POWER -Re:born-;expert;Lv;0;NONE;Noplay;0;NONE
SP;♥Love²シュガ→♥;beginner;Lv;0;NONE;Noplay;0;NONE
SP;♥Love²シュガ→♥;basic;Lv;0;NONE;Noplay;0;NONE
SP;♥Love²シュガ→♥;difficult;Lv;0;NONE;Noplay;0;NONE
SP;♥Love²シュガ→♥;expert;Lv;0;NONE;Noplay;0;NONE
SP;LoveLove DokiDoki;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LoveLove DokiDoki;basic;Lv;0;NONE;Noplay;0;NONE
SP;LoveLove DokiDoki;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LoveLove DokiDoki;expert;Lv;0;NONE;Noplay;0;NONE
SP;LOVE♥SHINE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE♥SHINE;basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE♥SHINE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE♥SHINE;expert;Lv;0;NONE;Noplay;0;NONE
SP;Love♡Shine わんだふるmix;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Love♡Shine わんだふるmix;basic;Lv;0;NONE;Noplay;0;NONE
SP;Love♡Shine わんだふるmix;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Love♡Shine わんだふるmix;expert;Lv;0;NONE;Noplay;0;NONE
SP;Love♡Shine わんだふるmix;challenge;Lv;993200;AAA;GFC;920;EX
SP;LOVE SHINE (Body Grooverz 2006 mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE SHINE (Body Grooverz 2006 mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE SHINE (Body Grooverz 2006 mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE SHINE (Body Grooverz 2006 mix);expert;Lv;972530;AA+;Clear;657;1
SP;LOVE THIS FEELIN';beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVE THIS FEELIN';basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVE THIS FEELIN';difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVE THIS FEELIN';expert;Lv;0;NONE;Noplay;0;NONE
SP;Love You More;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Love You More;basic;Lv;0;NONE;Noplay;0;NONE
SP;Love You More;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Love You More;expert;Lv;978650;AA+;Clear;954;9
SP;LOVING YOU (Epidemik remix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;LOVING YOU (Epidemik remix);basic;Lv;0;NONE;Noplay;0;NONE
SP;LOVING YOU (Epidemik remix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;LOVING YOU (Epidemik remix);expert;Lv;0;NONE;Noplay;0;NONE
SP;MAGIC PARADE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAGIC PARADE;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAGIC PARADE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAGIC PARADE;expert;Lv;0;NONE;Noplay;0;NONE
SP;Magnetic;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Magnetic;basic;Lv;0;NONE;Noplay;0;NONE
SP;Magnetic;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Magnetic;expert;Lv;0;NONE;Noplay;0;NONE
SP;Magnetic;challenge;Lv;737750;B;Clear;0;NONE
SP;Make A Difference;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Make A Difference;basic;Lv;0;NONE;Noplay;0;NONE
SP;Make A Difference;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Make A Difference;expert;Lv;994040;AAA;GFC;0;NONE
SP;MAKE A JAM!;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAKE A JAM!;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAKE A JAM!;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAKE A JAM!;expert;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER;expert;Lv;987990;AA+;GFC;0;NONE
SP;MAKE IT BETTER (So-REAL Mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER (So-REAL Mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER (So-REAL Mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAKE IT BETTER (So-REAL Mix);expert;Lv;984120;AA+;GFC;0;NONE
SP;MAKE IT BETTER (So-REAL Mix);challenge;Lv;0;NONE;Noplay;0;NONE
SP;Malacca;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Malacca;basic;Lv;0;NONE;Noplay;0;NONE
SP;Malacca;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Malacca;expert;Lv;0;NONE;Noplay;0;NONE
SP;Malacca;challenge;Lv;989250;AA+;GFC;872;EX
SP;MANA;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MANA;basic;Lv;0;NONE;Noplay;0;NONE
SP;MANA;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MANA;expert;Lv;0;NONE;Noplay;0;NONE
SP;MARIA(I believe...);beginner;Lv;0;NONE;Noplay;0;NONE
SP;MARIA(I believe...);basic;Lv;0;NONE;Noplay;0;NONE
SP;MARIA(I believe...);difficult;Lv;0;NONE;Noplay;0;NONE
SP;MARIA(I believe...);expert;Lv;0;NONE;Noplay;0;NONE
SP;MARS WAR 3;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MARS WAR 3;basic;Lv;0;NONE;Noplay;0;NONE
SP;MARS WAR 3;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MARS WAR 3;expert;Lv;0;NONE;Noplay;0;NONE
SP;mathematical good-bye;beginner;Lv;0;NONE;Noplay;0;NONE
SP;mathematical good-bye;basic;Lv;0;NONE;Noplay;0;NONE
SP;mathematical good-bye;difficult;Lv;984140;AA+;Clear;609;1
SP;mathematical good-bye;expert;Lv;0;NONE;Noplay;0;NONE
SP;MA・TSU・RI;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MA・TSU・RI;basic;Lv;0;NONE;Noplay;0;NONE
SP;MA・TSU・RI;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MA・TSU・RI;expert;Lv;0;NONE;Noplay;0;NONE
SP;MAXIMIZER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAXIMIZER;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAXIMIZER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAXIMIZER;expert;Lv;0;NONE;Noplay;0;NONE
SP;MAX LOVE;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAX LOVE;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAX LOVE;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAX LOVE;expert;Lv;0;NONE;Noplay;0;NONE
SP;MAX LOVE;challenge;Lv;894320;AA-;Clear;0;NONE
SP;MAXX UNLIMITED;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAXX UNLIMITED;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAXX UNLIMITED;difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAXX UNLIMITED;expert;Lv;0;NONE;Noplay;0;NONE
SP;MAXX UNLIMITED(X-Special);challenge;Lv;0;NONE;Noplay;0;NONE
SP;MAX.(period);beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAX.(period);basic;Lv;0;NONE;Noplay;0;NONE
SP;MAX.(period);difficult;Lv;710500;B;Clear;0;NONE
SP;MAX.(period);expert;Lv;0;NONE;Noplay;0;NONE
SP;MAX.(period);challenge;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300;basic;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300;difficult;Lv;975070;AA+;FC;0;NONE
SP;MAX 300;expert;Lv;987310;AA+;GFC;924;9
SP;MAX 300(X-Special);challenge;Lv;856680;A+;Clear;0;NONE
SP;MAX 300 (Super-Max-Me Mix);beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300 (Super-Max-Me Mix);basic;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300 (Super-Max-Me Mix);difficult;Lv;0;NONE;Noplay;0;NONE
SP;MAX 300 (Super-Max-Me Mix);expert;Lv;721070;B;Clear;0;NONE
SP;MAX 300 (Super-Max-Me Mix);challenge;Lv;911140;AA;Clear;0;NONE
SP;MAX 360;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MAX 360;basic;Lv;901620;AA;Life4;0;NONE
SP;MAX 360;difficult;Lv;805870;A;Clear;0;NONE
SP;MAX 360;expert;Lv;911810;AA;Clear;689;1
SP;MAX 360;challenge;Lv;662350;E;Noplay;0;NONE
SP;M.A.Y.U.;beginner;Lv;0;NONE;Noplay;0;NONE
SP;M.A.Y.U.;basic;Lv;0;NONE;Noplay;0;NONE
SP;M.A.Y.U.;difficult;Lv;0;NONE;Noplay;0;NONE
SP;M.A.Y.U.;expert;Lv;0;NONE;Noplay;0;NONE
SP;Megalara Garuda;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Megalara Garuda;basic;Lv;0;NONE;Noplay;0;NONE
SP;Megalara Garuda;difficult;Lv;982570;AA+;GFC;954;9
SP;Megalara Garuda;expert;Lv;973660;AA+;Clear;673;1
SP;Megalara Garuda;challenge;Lv;764700;B+;Clear;0;NONE
SP;MEGALOVANIA;beginner;Lv;0;NONE;Noplay;0;NONE
SP;MEGALOVANIA;basic;Lv;0;NONE;Noplay;0;NONE
SP;MEGALOVANIA;difficult;Lv;946290;AA;Life4;0;NONE
SP;MEGALOVANIA;expert;Lv;924580;AA;Clear;657;1
SP;MEGALOVANIA;challenge;Lv;864910;A+;Clear;650;NONE
SP;melody H4CKER;beginner;Lv;0;NONE;Noplay;0;NONE
SP;melody H4CKER;basic;Lv;0;NONE;Noplay;0;NONE
SP;melody H4CKER;difficult;Lv;0;NONE;Noplay;0;NONE
SP;melody H4CKER;expert;Lv;0;NONE;Noplay;0;NONE
SP;Melody Life;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Melody Life;basic;Lv;0;NONE;Noplay;0;NONE
SP;Melody Life;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Melody Life;expert;Lv;0;NONE;Noplay;0;NONE
SP;Melody Life;challenge;Lv;0;NONE;Noplay;0;NONE
SP;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;beginner;Lv;0;NONE;Noplay;0;NONE
SP;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;basic;Lv;912590;AA;Clear;0;5
SP;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;difficult;Lv;940650;AA;Clear;0;2
SP;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;expert;Lv;907400;AA;Clear;0;1
SP;Mermaid girl;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Mermaid girl;basic;Lv;0;NONE;Noplay;0;NONE
SP;Mermaid girl;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Mermaid girl;expert;Lv;0;NONE;Noplay;0;NONE
SP;Mermaid girl;challenge;Lv;0;NONE;Noplay;0;NONE
SP;message;beginner;Lv;0;NONE;Noplay;0;NONE
SP;message;basic;Lv;0;NONE;Noplay;0;NONE
SP;message;difficult;Lv;0;NONE;Noplay;0;NONE
SP;message;expert;Lv;0;NONE;Noplay;0;NONE
SP;Mess With My Emotions;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Mess With My Emotions;basic;Lv;0;NONE;Noplay;0;NONE
SP;Mess With My Emotions;difficult;Lv;0;NONE;Noplay;0;NONE
SP;Mess With My Emotions;expert;Lv;0;NONE;Noplay;0;NONE
SP;Metamorphic;beginner;Lv;0;NONE;Noplay;0;NONE
SP;Metamorphic;basic;Lv;0;NONE;Noplay;0;NONE
SP;Metamorphic;difficult;Lv;999400;AAA;PFC;920;EX
SP;Metamorphic;expert;Lv;994420;AAA;GFC;992;EX
SP;Midnight Amaretto;beginner;Lv;0;NONE;Noplay;0;NONE
