SPDP;Version;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank;Notes
SP;11;La libertad;basic;5;0;NONE;Noplay;0;NONE;136/1
SP;11;La libertad;difficult;9;0;NONE;Noplay;0;NONE;272/1
SP;11;La libertad;expert;12;0;NONE;Noplay;0;NONE;384/1
SP;11;La libertad;challenge;14;843400;A;Clear;0;NONE;442/1
SP;11;La receta;beginner;3;0;NONE;Noplay;0;NONE;85/0
SP;11;La receta;basic;4;0;NONE;Noplay;0;NONE;112/20
SP;11;La receta;difficult;7;0;NONE;Noplay;0;NONE;230/13
SP;11;La receta;expert;11;0;NONE;Noplay;0;NONE;339/11
SP;11;La receta;challenge;13;0;NONE;Noplay;0;NONE;361/19
SP;11;Leaving…;beginner;2;0;NONE;Noplay;0;NONE;
SP;11;Leaving…;basic;5;0;NONE;Noplay;0;NONE;
SP;11;Leaving…;difficult;8;0;NONE;Noplay;0;NONE;
SP;11;Leaving…;expert;11;0;NONE;Noplay;0;NONE;
SP;11;Leaving…;challenge;13;995170;AAA;FC;872;EX;
SP;11;Love Again;beginner;2;0;NONE;Noplay;0;NONE;56/0
SP;11;Love Again;basic;4;0;NONE;Noplay;0;NONE;84/11
SP;11;Love Again;difficult;6;0;NONE;Noplay;0;NONE;143/28
SP;11;Love Again;expert;8;0;NONE;Noplay;0;NONE;196/34
SP;11;MAX LOVE;beginner;3;0;NONE;Noplay;0;NONE;147/12
SP;11;MAX LOVE;basic;6;0;NONE;Noplay;0;NONE;317/2
SP;11;MAX LOVE;difficult;8;0;NONE;Noplay;0;NONE;365/7
SP;11;MAX LOVE;expert;11;0;NONE;Noplay;0;NONE;454/3
SP;11;MAX LOVE;challenge;13;894320;AA-;Clear;0;NONE;547/3
SP;11;Melody Life;beginner;2;0;NONE;Noplay;0;NONE;94/4
SP;11;Melody Life;basic;5;0;NONE;Noplay;0;NONE;198/12
SP;11;Melody Life;difficult;7;0;NONE;Noplay;0;NONE;287/10
SP;11;Melody Life;expert;10;0;NONE;Noplay;0;NONE;366/10
SP;11;Melody Life;challenge;11;0;NONE;Noplay;0;NONE;328/10(42)
SP;11;New Decade;beginner;4;0;NONE;Noplay;0;NONE;124/0
SP;11;New Decade;basic;11;0;NONE;Noplay;0;NONE;324/48
SP;11;New Decade;difficult;14;907630;AA;Clear;0;NONE;394/45
SP;11;New Decade;expert;17;303140;E;Noplay;0;NONE;508/40
SP;11;New Decade;challenge;18;0;NONE;Noplay;0;NONE;543/49
SP;11;oarfish;beginner;2;0;NONE;Noplay;0;NONE;44/2
SP;11;oarfish;basic;2;0;NONE;Noplay;0;NONE;69/3
SP;11;oarfish;difficult;8;0;NONE;Noplay;0;NONE;208/50
SP;11;oarfish;expert;11;0;NONE;Noplay;0;NONE;252/118
SP;11;Pierce The Sky;beginner;3;0;NONE;Noplay;0;NONE;79/0
SP;11;Pierce The Sky;basic;8;0;NONE;Noplay;0;NONE;275/21
SP;11;Pierce The Sky;difficult;11;0;NONE;Noplay;0;NONE;361/35
SP;11;Pierce The Sky;expert;14;978070;AA+;FC;885;9;476/24
SP;11;Pierce The Sky;challenge;16;731220;B;Clear;0;NONE;598/15
SP;11;Pluto The First;beginner;8;0;NONE;Noplay;0;NONE;117/1
SP;11;Pluto The First;basic;10;0;NONE;Noplay;0;NONE;201/20
SP;11;Pluto The First;difficult;14;787180;B+;Clear;609;1;395/11
SP;11;Pluto The First;expert;17;111430;E;Noplay;0;NONE;525/2
SP;11;Pluto The First;challenge;18;0;NONE;Noplay;0;NONE;481/2(57)
SP;11;Poseidon(kors k mix);beginner;2;0;NONE;Noplay;0;NONE;88/0
SP;11;Poseidon(kors k mix);basic;5;0;NONE;Noplay;0;NONE;158/13
SP;11;Poseidon(kors k mix);difficult;9;0;NONE;Noplay;0;NONE;254/14
SP;11;Poseidon(kors k mix);expert;14;930130;AA;Clear;0;NONE;393/19
SP;11;POSSESSION;beginner;7;0;NONE;Noplay;0;NONE;215/35
SP;11;POSSESSION;basic;10;816790;A;Clear;0;NONE;389/13
SP;11;POSSESSION;difficult;14;966560;AA+;Clear;0;NONE;489/21
SP;11;POSSESSION;expert;17;982800;AA+;Clear;673;1;612/13
SP;11;POSSESSION;challenge;18;0;NONE;Noplay;0;NONE;643/37
SP;11;real-high-SPEED;beginner;2;0;NONE;Noplay;0;NONE;79/0
SP;11;real-high-SPEED;basic;4;0;NONE;Noplay;0;NONE;134/9
SP;11;real-high-SPEED;difficult;6;0;NONE;Noplay;0;NONE;185/14
SP;11;real-high-SPEED;expert;8;0;NONE;Noplay;0;NONE;249/13
SP;11;resonance;beginner;2;0;NONE;Noplay;0;NONE;79/0
SP;11;resonance;basic;4;0;NONE;Noplay;0;NONE;121/4
SP;11;resonance;difficult;8;0;NONE;Noplay;0;NONE;247/20
SP;11;resonance;expert;11;0;NONE;Noplay;0;NONE;340/20
SP;11;roppongi EVOLVED ver.A;beginner;6;0;NONE;Noplay;0;NONE;146/9
SP;11;roppongi EVOLVED ver.A;basic;8;0;NONE;Noplay;0;NONE;229/28
SP;11;roppongi EVOLVED ver.A;difficult;11;0;NONE;Noplay;0;NONE;337/29
SP;11;roppongi EVOLVED ver.A;expert;15;980140;AA+;FC;924;9;495/28
SP;11;roppongi EVOLVED ver.B;beginner;6;0;NONE;Noplay;0;NONE;143/11
SP;11;roppongi EVOLVED ver.B;basic;8;0;NONE;Noplay;0;NONE;234/26
SP;11;roppongi EVOLVED ver.B;difficult;11;0;NONE;Noplay;0;NONE;350/17
SP;11;roppongi EVOLVED ver.B;expert;15;978690;AA+;FC;924;9;476/24
SP;11;roppongi EVOLVED ver.C;beginner;6;0;NONE;Noplay;0;NONE;151/8
SP;11;roppongi EVOLVED ver.C;basic;8;0;NONE;Noplay;0;NONE;241/21
SP;11;roppongi EVOLVED ver.C;difficult;11;0;NONE;Noplay;0;NONE;368/14
SP;11;roppongi EVOLVED ver.C;expert;15;834800;E;Noplay;0;NONE;490/21
SP;11;roppongi EVOLVED ver.D;beginner;6;0;NONE;Noplay;0;NONE;156/10
SP;11;roppongi EVOLVED ver.D;basic;8;0;NONE;Noplay;0;NONE;263/27
SP;11;roppongi EVOLVED ver.D;difficult;11;0;NONE;Noplay;0;NONE;388/17
SP;11;roppongi EVOLVED ver.D;expert;15;0;NONE;Noplay;0;NONE;540/18
SP;11;Sacred Oath;beginner;2;0;NONE;Noplay;0;NONE;65/0
SP;11;Sacred Oath;basic;4;0;NONE;Noplay;0;NONE;107/16
SP;11;Sacred Oath;difficult;7;0;NONE;Noplay;0;NONE;208/34
SP;11;Sacred Oath;expert;11;0;NONE;Noplay;0;NONE;300/28
SP;11;Sacred Oath;challenge;12;0;NONE;Noplay;0;NONE;336/31
SP;11;sakura storm;beginner;2;0;NONE;Noplay;0;NONE;84/2
SP;11;sakura storm;basic;4;0;NONE;Noplay;0;NONE;121/5
SP;11;sakura storm;difficult;7;0;NONE;Noplay;0;NONE;218/11
SP;11;sakura storm;expert;10;0;NONE;Noplay;0;NONE;311/13
SP;11;sakura storm;challenge;13;996420;AAA;GFC;872;EX;388/8
SP;11;Sakura Sunrise;beginner;3;0;NONE;Noplay;0;NONE;97/0
SP;11;Sakura Sunrise;basic;8;0;NONE;Noplay;0;NONE;237/18
SP;11;Sakura Sunrise;difficult;10;941550;AA;FC;0;NONE;340/20
SP;11;Sakura Sunrise;expert;14;995440;AAA;FC;920;EX;403/27
SP;11;Sakura Sunrise;challenge;16;122710;E;Noplay;0;NONE;507/40
SP;11;Second Heaven;beginner;2;0;NONE;Noplay;0;NONE;93/0
SP;11;Second Heaven;basic;5;0;NONE;Noplay;0;NONE;158/13
SP;11;Second Heaven;difficult;9;0;NONE;Noplay;0;NONE;253/10
SP;11;Second Heaven;expert;11;0;NONE;Noplay;0;NONE;357/9
SP;11;Second Heaven;challenge;14;862570;A+;Clear;0;NONE;470/12
SP;11;She is my wife;beginner;3;0;NONE;Noplay;0;NONE;70/0
SP;11;She is my wife;basic;5;0;NONE;Noplay;0;NONE;131/21
SP;11;She is my wife;difficult;7;0;NONE;Noplay;0;NONE;196/21
SP;11;She is my wife;expert;12;963020;AA+;Clear;0;NONE;314/13
SP;11;Shine;beginner;2;0;NONE;Noplay;0;NONE;53/0
SP;11;Shine;basic;4;0;NONE;Noplay;0;NONE;97/9
SP;11;Shine;difficult;6;0;NONE;Noplay;0;NONE;157/13
SP;11;Shine;expert;9;0;NONE;Noplay;0;NONE;208/21
SP;11;Shine;challenge;12;0;NONE;Noplay;0;NONE;259/23
SP;11;☆shining☆;beginner;2;0;NONE;Noplay;0;NONE;97/0
SP;11;☆shining☆;basic;5;0;NONE;Noplay;0;NONE;170/24
SP;11;☆shining☆;difficult;8;0;NONE;Noplay;0;NONE;297/19
SP;11;☆shining☆;expert;11;0;NONE;Noplay;0;NONE;379/26
SP;11;Shiny World;beginner;2;0;NONE;Noplay;0;NONE;73/7
SP;11;Shiny World;basic;8;0;NONE;Noplay;0;NONE;196/5
SP;11;Shiny World;difficult;11;0;NONE;Noplay;0;NONE;272/6
SP;11;Shiny World;expert;14;998250;AAA;GFC;920;EX;371/1
SP;11;Shiny World;challenge;16;875970;A+;Clear;657;1;426/6
SP;11;Sky Is The Limit;beginner;2;0;NONE;Noplay;0;NONE;71/0
SP;11;Sky Is The Limit;basic;5;0;NONE;Noplay;0;NONE;170/12
SP;11;Sky Is The Limit;difficult;9;0;NONE;Noplay;0;NONE;276/22
SP;11;Sky Is The Limit;expert;12;0;NONE;Noplay;0;NONE;294/35
SP;11;smooooch･∀･;beginner;2;0;NONE;Noplay;0;NONE;
SP;11;smooooch･∀･;basic;4;0;NONE;Noplay;0;NONE;
SP;11;smooooch･∀･;difficult;7;0;NONE;Noplay;0;NONE;
SP;11;smooooch･∀･;expert;12;959510;AA+;Life4;0;NONE;
SP;11;smooooch･∀･;challenge;10;997200;AAA;GFC;640;EX;
SP;11;someday...;beginner;2;0;NONE;Noplay;0;NONE;104/14
SP;11;someday...;basic;5;0;NONE;Noplay;0;NONE;187/14
SP;11;someday...;difficult;7;0;NONE;Noplay;0;NONE;259/17
SP;11;someday...;expert;9;0;NONE;Noplay;0;NONE;320/27
SP;11;Taking It To The Sky;beginner;2;0;NONE;Noplay;0;NONE;47/0
SP;11;Taking It To The Sky;basic;4;0;NONE;Noplay;0;NONE;89/10
SP;11;Taking It To The Sky;difficult;6;0;NONE;Noplay;0;NONE;153/24
SP;11;Taking It To The Sky;expert;9;0;NONE;Noplay;0;NONE;229/23
SP;11;Theory of Eternity;beginner;3;0;NONE;Noplay;0;NONE;132/0
SP;11;Theory of Eternity;basic;6;0;NONE;Noplay;0;NONE;228/12
SP;11;Theory of Eternity;difficult;9;0;NONE;Noplay;0;NONE;317/9
SP;11;Theory of Eternity;expert;12;0;NONE;Noplay;0;NONE;419/6
SP;11;Theory of Eternity;challenge;10;0;NONE;Noplay;0;NONE;275/12(46)
SP;11;THIS NIGHT;beginner;2;0;NONE;Noplay;0;NONE;89/0
SP;11;THIS NIGHT;basic;5;0;NONE;Noplay;0;NONE;147/22
SP;11;THIS NIGHT;difficult;8;0;NONE;Noplay;0;NONE;260/21
SP;11;THIS NIGHT;expert;11;0;NONE;Noplay;0;NONE;345/20
SP;11;Valkyrie dimension;beginner;9;0;NONE;Noplay;0;NONE;253/14
SP;11;Valkyrie dimension;basic;13;0;NONE;Noplay;0;NONE;349/9
SP;11;Valkyrie dimension;difficult;15;966710;AA+;GFC;924;9;444/32
SP;11;Valkyrie dimension;expert;18;849810;A;Clear;689;1;632/39
SP;11;Valkyrie dimension;challenge;19;93030;E;Noplay;0;NONE;712/44
SP;11;VANESSA;beginner;4;0;NONE;Noplay;0;NONE;138/0
SP;11;VANESSA;basic;7;0;NONE;Noplay;0;NONE;209/22
SP;11;VANESSA;difficult;11;0;NONE;Noplay;0;NONE;327/17
SP;11;VANESSA;expert;16;911710;AA;Clear;657;1;532/9
SP;11;What Will Come of Me;beginner;2;0;NONE;Noplay;0;NONE;68/0
SP;11;What Will Come of Me;basic;4;0;NONE;Noplay;0;NONE;103/2
SP;11;What Will Come of Me;difficult;6;0;NONE;Noplay;0;NONE;189/4
SP;11;What Will Come of Me;expert;13;0;NONE;Noplay;0;NONE;371/9
SP;11;WH1TE RO5E;beginner;3;0;NONE;Noplay;0;NONE;81/2
SP;11;WH1TE RO5E;basic;5;0;NONE;Noplay;0;NONE;142/10
SP;11;WH1TE RO5E;difficult;9;0;NONE;Noplay;0;NONE;233/19
SP;11;WH1TE RO5E;expert;13;0;NONE;Noplay;0;NONE;368/9
SP;11;You are a Star;beginner;2;0;NONE;Noplay;0;NONE;73/0
SP;11;You are a Star;basic;4;0;NONE;Noplay;0;NONE;108/24
SP;11;You are a Star;difficult;8;0;NONE;Noplay;0;NONE;208/34
SP;11;You are a Star;expert;12;0;NONE;Noplay;0;NONE;352/26
SP;11;You are a Star;challenge;13;0;NONE;Noplay;0;NONE;391/32
SP;11;Your Angel;beginner;2;0;NONE;Noplay;0;NONE;87/8
SP;11;Your Angel;basic;4;0;NONE;Noplay;0;NONE;135/14
SP;11;Your Angel;difficult;7;0;NONE;Noplay;0;NONE;237/4
SP;11;Your Angel;expert;10;0;NONE;Noplay;0;NONE;353/16
SP;11;ZETA～素数の世界と超越者～;beginner;3;0;NONE;Noplay;0;NONE;
SP;11;ZETA～素数の世界と超越者～;basic;6;0;NONE;Noplay;0;NONE;
SP;11;ZETA～素数の世界と超越者～;difficult;11;0;NONE;Noplay;0;NONE;
SP;11;ZETA～素数の世界と超越者～;expert;15;930670;AA;Clear;0;NONE;
SP;11;ZETA～素数の世界と超越者～;challenge;18;527110;E;Noplay;0;NONE;
SP;11;888;beginner;3;0;NONE;Noplay;0;NONE;80/6
SP;11;888;basic;6;0;NONE;Noplay;0;NONE;208/10
SP;11;888;difficult;13;0;NONE;Noplay;0;NONE;444/24
SP;11;888;expert;14;864330;A+;Clear;609;1;515/11
SP;11;888;challenge;18;0;NONE;Noplay;0;NONE;753/25
SP;12;アルストロメリア (walk with you remix);beginner;3;0;NONE;Noplay;0;NONE;119/18
SP;12;アルストロメリア (walk with you remix);basic;6;0;NONE;Noplay;0;NONE;203/30
SP;12;アルストロメリア (walk with you remix);difficult;8;0;NONE;Noplay;0;NONE;278/25
SP;12;アルストロメリア (walk with you remix);expert;11;994190;AAA;GFC;744;EX;370/12
SP;12;アルストロメリア (walk with you remix);challenge;13;994810;AAA;GFC;872;EX;399/28(26)
SP;12;紅焔;beginner;3;0;NONE;Noplay;0;NONE;109/2
SP;12;紅焔;basic;6;0;NONE;Noplay;0;NONE;202/9
SP;12;紅焔;difficult;9;0;NONE;Noplay;0;NONE;307/24
SP;12;紅焔;expert;12;973220;AA+;FC;0;NONE;420/19
SP;12;紅焔;challenge;15;946580;AA;Clear;0;NONE;604/31
SP;12;雫;beginner;2;0;NONE;Noplay;0;NONE;96/0
SP;12;雫;basic;5;0;NONE;Noplay;0;NONE;132/15
SP;12;雫;difficult;9;0;NONE;Noplay;0;NONE;304/17
SP;12;雫;expert;12;0;NONE;Noplay;0;NONE;397/45
SP;12;隅田川夏恋歌;beginner;3;0;NONE;Noplay;0;NONE;101/5
SP;12;隅田川夏恋歌;basic;5;0;NONE;Noplay;0;NONE;177/6
SP;12;隅田川夏恋歌;difficult;10;0;NONE;Noplay;0;NONE;356/5
SP;12;隅田川夏恋歌;expert;12;995070;AAA;GFC;0;NONE;484/0
SP;12;隅田川夏恋歌;challenge;16;976890;AA+;Clear;657;1;585/24
SP;12;天上の星～黎明記～;beginner;2;0;NONE;Noplay;0;NONE;
SP;12;天上の星～黎明記～;basic;5;0;NONE;Noplay;0;NONE;
SP;12;天上の星～黎明記～;difficult;8;0;NONE;Noplay;0;NONE;
SP;12;天上の星～黎明記～;expert;12;0;NONE;Noplay;0;NONE;
SP;12;ビューティフル レシート;beginner;4;0;NONE;Noplay;0;NONE;119/0
SP;12;ビューティフル レシート;basic;8;860490;A+;Clear;0;NONE;220/46
SP;12;ビューティフル レシート;difficult;10;0;NONE;Noplay;0;NONE;290/52
SP;12;ビューティフル レシート;expert;13;987650;AA+;GFC;0;NONE;362/50
SP;12;繚乱ヒットチャート;beginner;2;0;NONE;Noplay;0;NONE;100/3
SP;12;繚乱ヒットチャート;basic;5;0;NONE;Noplay;0;NONE;200/22
SP;12;繚乱ヒットチャート;difficult;8;0;NONE;Noplay;0;NONE;300/24
SP;12;繚乱ヒットチャート;expert;13;0;NONE;Noplay;0;NONE;444/19
SP;12;恋閃繚乱;beginner;2;0;NONE;Noplay;0;NONE;80/0
SP;12;恋閃繚乱;basic;6;0;NONE;Noplay;0;NONE;164/25
SP;12;恋閃繚乱;difficult;8;0;NONE;Noplay;0;NONE;219/18
SP;12;恋閃繚乱;expert;11;0;NONE;Noplay;0;NONE;327/7
SP;12;恋閃繚乱;challenge;15;917460;AA;Clear;0;NONE;483/24
SP;12;Amalgamation;beginner;3;0;NONE;Noplay;0;NONE;144/5
SP;12;Amalgamation;basic;7;0;NONE;Noplay;0;NONE;249/25
SP;12;Amalgamation;difficult;10;0;NONE;Noplay;0;NONE;329/13
SP;12;Amalgamation;expert;13;991070;AAA;GFC;872;EX;436/9
SP;12;Amalgamation;challenge;15;994380;AAA;GFC;960;EX;490/10
SP;12;BRILLIANT 2U (AKBK MIX);beginner;3;0;NONE;Noplay;0;NONE;123/5
SP;12;BRILLIANT 2U (AKBK MIX);basic;7;0;NONE;Noplay;0;NONE;253/15
SP;12;BRILLIANT 2U (AKBK MIX);difficult;11;0;NONE;Noplay;0;NONE;392/13
SP;12;BRILLIANT 2U (AKBK MIX);expert;15;989350;AA+;FC;636;1;571/18
SP;12;Chronos;beginner;2;0;NONE;Noplay;0;NONE;65/16
SP;12;Chronos;basic;4;0;NONE;Noplay;0;NONE;118/29
SP;12;Chronos;difficult;8;0;NONE;Noplay;0;NONE;229/28
SP;12;Chronos;expert;12;0;NONE;Noplay;0;NONE;362/20
SP;12;Chronos;challenge;15;983130;AA+;FC;924;9;532/35
SP;12;COME BACK TO MY HEART;beginner;2;0;NONE;Noplay;0;NONE;73/0
SP;12;COME BACK TO MY HEART;basic;5;0;NONE;Noplay;0;NONE;126/14
SP;12;COME BACK TO MY HEART;difficult;8;0;NONE;Noplay;0;NONE;193/13
SP;12;COME BACK TO MY HEART;expert;12;0;NONE;Noplay;0;NONE;252/17
SP;12;COME BACK TO MY HEART;challenge;6;0;NONE;Noplay;0;NONE;134/17(28)
SP;12;Cosmic Hurricane;beginner;3;0;NONE;Noplay;0;NONE;102/4
SP;12;Cosmic Hurricane;basic;6;0;NONE;Noplay;0;NONE;216/20
SP;12;Cosmic Hurricane;difficult;9;0;NONE;Noplay;0;NONE;322/22
SP;12;Cosmic Hurricane;expert;13;0;NONE;Noplay;0;NONE;483/18
SP;12;Cosmic Hurricane;challenge;15;0;NONE;Noplay;0;NONE;599/55
SP;12;CRAZY♥LOVE;beginner;3;0;NONE;Noplay;0;NONE;
SP;12;CRAZY♥LOVE;basic;6;0;NONE;Noplay;0;NONE;
SP;12;CRAZY♥LOVE;difficult;12;0;NONE;Noplay;0;NONE;
SP;12;CRAZY♥LOVE;expert;15;444600;E;Noplay;0;NONE;
SP;12;CRAZY♥LOVE;challenge;18;0;NONE;Noplay;0;NONE;
SP;12;Diamond Dust;beginner;2;0;NONE;Noplay;0;NONE;70/0
SP;12;Diamond Dust;basic;5;0;NONE;Noplay;0;NONE;148/13
SP;12;Diamond Dust;difficult;7;0;NONE;Noplay;0;NONE;181/18
SP;12;Diamond Dust;expert;10;0;NONE;Noplay;0;NONE;251/25
SP;12;Diamond Dust;challenge;13;0;NONE;Noplay;0;NONE;274/18(39)
SP;12;dreaming can make a wish come true;beginner;2;0;NONE;Noplay;0;NONE;93/6
SP;12;dreaming can make a wish come true;basic;4;0;NONE;Noplay;0;NONE;136/14
SP;12;dreaming can make a wish come true;difficult;7;0;NONE;Noplay;0;NONE;252/12
SP;12;dreaming can make a wish come true;expert;11;0;NONE;Noplay;0;NONE;326/10
SP;12;ever snow;beginner;2;0;NONE;Noplay;0;NONE;105/0
SP;12;ever snow;basic;4;0;NONE;Noplay;0;NONE;141/7
SP;12;ever snow;difficult;8;0;NONE;Noplay;0;NONE;290/5
SP;12;ever snow;expert;12;0;NONE;Noplay;0;NONE;447/7
SP;12;Fever;beginner;2;0;NONE;Noplay;0;NONE;81/0
SP;12;Fever;basic;4;0;NONE;Noplay;0;NONE;140/2
SP;12;Fever;difficult;7;0;NONE;Noplay;0;NONE;221/11
SP;12;Fever;expert;9;0;NONE;Noplay;0;NONE;262/18
SP;12;Find You Again;beginner;3;0;NONE;Noplay;0;NONE;62/6
SP;12;Find You Again;basic;5;0;NONE;Noplay;0;NONE;118/12
SP;12;Find You Again;difficult;9;0;NONE;Noplay;0;NONE;195/4
SP;12;Find You Again;expert;12;0;NONE;Noplay;0;NONE;284/8
SP;12;FLOWER;beginner;3;0;NONE;Noplay;0;NONE;101/19
SP;12;FLOWER;basic;7;0;NONE;Noplay;0;NONE;218/39
SP;12;FLOWER;difficult;10;933410;AA;FC;0;NONE;363/13
SP;12;FLOWER;expert;13;994040;AAA;GFC;872;EX;442/11
SP;12;FLOWER;challenge;15;968770;AA+;FC;924;9;595/20
SP;12;Get Back Up!;beginner;2;0;NONE;Noplay;0;NONE;86/0
SP;12;Get Back Up!;basic;7;0;NONE;Noplay;0;NONE;164/30
SP;12;Get Back Up!;difficult;9;0;NONE;Noplay;0;NONE;239/15
SP;12;Get Back Up!;expert;12;0;NONE;Noplay;0;NONE;290/14
SP;12;Go For The Top;beginner;6;0;NONE;Noplay;0;NONE;148/11
SP;12;Go For The Top;basic;8;0;NONE;Noplay;0;NONE;237/20
SP;12;Go For The Top;difficult;12;0;NONE;Noplay;0;NONE;354/16
SP;12;Go For The Top;expert;15;0;NONE;Noplay;0;NONE;493/28
SP;12;Go For The Top;challenge;18;0;NONE;Noplay;0;NONE;622/40
SP;12;Haunted Rhapsody;beginner;2;0;NONE;Noplay;0;NONE;104/0
SP;12;Haunted Rhapsody;basic;5;0;NONE;Noplay;0;NONE;137/12
SP;12;Haunted Rhapsody;difficult;7;0;NONE;Noplay;0;NONE;216/37
SP;12;Haunted Rhapsody;expert;13;990860;AAA;FC;872;EX;363/16
SP;12;HEART BEAT FORMULA;beginner;4;0;NONE;Noplay;0;NONE;109/6
SP;12;HEART BEAT FORMULA;basic;7;0;NONE;Noplay;0;NONE;263/4
SP;12;HEART BEAT FORMULA;difficult;10;0;NONE;Noplay;0;NONE;342/23
SP;12;HEART BEAT FORMULA;expert;13;995880;AAA;GFC;872;EX;457/10
SP;12;HEARTBREAK (Sound Selektaz remix);beginner;2;0;NONE;Noplay;0;NONE;68/1
SP;12;HEARTBREAK (Sound Selektaz remix);basic;4;0;NONE;Noplay;0;NONE;116/12
SP;12;HEARTBREAK (Sound Selektaz remix);difficult;7;0;NONE;Noplay;0;NONE;168/23
SP;12;HEARTBREAK (Sound Selektaz remix);expert;10;0;NONE;Noplay;0;NONE;242/21
SP;12;In The Air;beginner;4;0;NONE;Noplay;0;NONE;87/0
SP;12;In The Air;basic;6;0;NONE;Noplay;0;NONE;139/13
SP;12;In The Air;difficult;9;0;NONE;Noplay;0;NONE;190/25
SP;12;In The Air;expert;11;0;NONE;Noplay;0;NONE;290/3
SP;12;IN THE ZONE;beginner;2;0;NONE;Noplay;0;NONE;53/4
SP;12;IN THE ZONE;basic;4;0;NONE;Noplay;0;NONE;83/6
SP;12;IN THE ZONE;difficult;7;0;NONE;Noplay;0;NONE;181/10
SP;12;IN THE ZONE;expert;9;0;NONE;Noplay;0;NONE;240/16
SP;12;I/O;beginner;2;0;NONE;Noplay;0;NONE;88/0
SP;12;I/O;basic;4;0;NONE;Noplay;0;NONE;145/8
SP;12;I/O;difficult;7;0;NONE;Noplay;0;NONE;242/18
SP;12;I/O;expert;11;0;NONE;Noplay;0;NONE;367/15
SP;12;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);beginner;2;0;NONE;Noplay;0;NONE;74/0
SP;12;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);basic;6;0;NONE;Noplay;0;NONE;194/16
SP;12;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);difficult;9;0;NONE;Noplay;0;NONE;282/15
SP;12;KEEP ON MOVIN' (Y&Co. DJ BOSS remix);expert;14;997530;AAA;GFC;920;EX;443/9
SP;12;Let's Get Away;beginner;2;0;NONE;Noplay;0;NONE;83/19
SP;12;Let's Get Away;basic;4;0;NONE;Noplay;0;NONE;129/13
SP;12;Let's Get Away;difficult;7;0;NONE;Noplay;0;NONE;244/12
SP;12;Let's Get Away;expert;9;0;NONE;Noplay;0;NONE;307/10
SP;12;London EVOLVED ver.A;beginner;5;0;NONE;Noplay;0;NONE;131/6
SP;12;London EVOLVED ver.A;basic;8;0;NONE;Noplay;0;NONE;237/10
SP;12;London EVOLVED ver.A;difficult;11;0;NONE;Noplay;0;NONE;337/1
SP;12;London EVOLVED ver.A;expert;14;849230;A;Clear;0;NONE;433/4
SP;12;London EVOLVED ver.A;challenge;17;0;NONE;Noplay;0;NONE;599/2
SP;12;London EVOLVED ver.B;beginner;5;0;NONE;Noplay;0;NONE;156/5
SP;12;London EVOLVED ver.B;basic;8;0;NONE;Noplay;0;NONE;281/9
SP;12;London EVOLVED ver.B;difficult;11;0;NONE;Noplay;0;NONE;376/8
SP;12;London EVOLVED ver.B;expert;14;822300;A;Clear;0;NONE;479/35
SP;12;London EVOLVED ver.B;challenge;17;0;NONE;Noplay;0;NONE;652/53
SP;12;London EVOLVED ver.C;beginner;5;0;NONE;Noplay;0;NONE;156/6
SP;12;London EVOLVED ver.C;basic;8;0;NONE;Noplay;0;NONE;289/9
SP;12;London EVOLVED ver.C;difficult;11;0;NONE;Noplay;0;NONE;391/4
SP;12;London EVOLVED ver.C;expert;14;952040;AA+;Clear;0;NONE;490/3
SP;12;London EVOLVED ver.C;challenge;17;0;NONE;Noplay;0;NONE;703/2
SP;12;LOVE IS THE POWER -Re:born-;beginner;3;0;NONE;Noplay;0;NONE;85/1
SP;12;LOVE IS THE POWER -Re:born-;basic;6;0;NONE;Noplay;0;NONE;156/4
SP;12;LOVE IS THE POWER -Re:born-;difficult;7;0;NONE;Noplay;0;NONE;209/8
SP;12;LOVE IS THE POWER -Re:born-;expert;10;0;NONE;Noplay;0;NONE;276/8
SP;12;MAGIC PARADE;beginner;2;0;NONE;Noplay;0;NONE;55/2
SP;12;MAGIC PARADE;basic;4;0;NONE;Noplay;0;NONE;111/0
SP;12;MAGIC PARADE;difficult;8;0;NONE;Noplay;0;NONE;222/0
SP;12;MAGIC PARADE;expert;10;0;NONE;Noplay;0;NONE;333/3
SP;12;Mermaid girl;beginner;3;0;NONE;Noplay;0;NONE;99/4
SP;12;Mermaid girl;basic;4;0;NONE;Noplay;0;NONE;180/8
SP;12;Mermaid girl;difficult;7;0;NONE;Noplay;0;NONE;258/3
SP;12;Mermaid girl;expert;11;0;NONE;Noplay;0;NONE;368/0
SP;12;Mermaid girl;challenge;12;0;NONE;Noplay;0;NONE;343/0(37)
SP;12;message;beginner;2;0;NONE;Noplay;0;NONE;80/0
SP;12;message;basic;5;0;NONE;Noplay;0;NONE;160/5
SP;12;message;difficult;7;0;NONE;Noplay;0;NONE;240/10
SP;12;message;expert;11;0;NONE;Noplay;0;NONE;320/20
SP;12;NEPHILIM DELTA;beginner;4;0;NONE;Noplay;0;NONE;167/1
SP;12;NEPHILIM DELTA;basic;8;0;NONE;Noplay;0;NONE;289/10
SP;12;NEPHILIM DELTA;difficult;12;0;NONE;Noplay;0;NONE;466/3
